condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
1_con_circum,0.25,1,62,16,1132,12,,,,1_con_circum_image_62.png,62,625.2610082000001,625.51418409,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,62,17,1133,10,,,,5_con_totaldot_image_44.png,44,625.6776515000001,625.9307194900001,4.wav,626.0314107000002,2.mp4,626.0314107000002,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,63,0,1134,8,,,,3_con_totaldot_image_5.png,5,627.95129558,628.21093229,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,63,1,1135,17,,,,6_con_circum_image_39.png,39,628.3773562000001,628.6275581900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,63,2,1136,6,,,,1_con_totaldot_image_18.png,18,628.7774956100001,629.0274981900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,63,3,1137,10,,,,5_con_totaldot_image_11.png,11,629.1940712,629.44745649,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,63,4,1138,1,,,,2_con_singledot_image_58.png,58,629.6111166000001,629.86503039,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,63,5,1139,9,,,,4_con_totaldot_image_11.png,11,630.0273389000001,630.27741869,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,63,6,1140,13,,,,2_con_circum_image_4.png,4,630.4273688100001,630.6774407900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,63,7,1141,16,,,,5_con_circum_image_27.png,27,630.8440847000002,631.09444789,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,63,8,1142,15,,,,4_con_circum_image_1.png,1,631.2608796000002,631.5109516900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,63,9,1143,14,,,,3_con_circum_image_31.png,31,631.6773429,631.92750309,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,63,10,1144,5,,,,6_con_singledot_image_13.png,13,632.0941518000002,632.3441579900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,63,11,1145,0,,,,1_con_singledot_image_5.png,5,632.5107792000001,632.76409469,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,63,12,1146,4,,,,5_con_singledot_image_24.png,24,632.9277267,633.17782729,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,63,13,1147,12,,,,1_con_circum_image_48.png,48,633.3443701000001,633.5973592900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,63,14,1148,7,,,,2_con_totaldot_image_56.png,56,633.7640181000002,634.01748639,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,63,15,1149,3,,,,4_con_singledot_image_62.png,62,634.1841521000001,634.4443899900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,63,16,1150,11,,,,6_con_totaldot_image_3.png,3,634.5972862100001,634.8474037900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,63,17,1151,2,,,,3_con_singledot_image_30.png,30,635.0109332000002,635.26408269,4.wav,635.361778,16.mp4,635.361778,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,64,0,1152,10,,,,5_con_totaldot_image_69.png,69,637.29659018,637.56070979,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,64,1,1153,1,,,,2_con_singledot_image_49.png,49,637.7273180000002,637.9774688900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,64,2,1154,15,,,,4_con_circum_image_37.png,37,638.1441110000001,638.3940947899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,64,3,1155,4,,,,5_con_singledot_image_30.png,30,638.5607870000001,638.8142826900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,64,4,1156,6,,,,1_con_totaldot_image_34.png,34,638.9639819100001,639.21401579,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,64,5,1157,2,,,,3_con_singledot_image_1.png,1,639.3806966000002,639.6340840900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,64,6,1158,14,,,,3_con_circum_image_46.png,46,639.7944838000001,640.0472282900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,64,7,1159,13,,,,2_con_circum_image_40.png,40,640.2139685000002,640.4640572900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,64,8,1160,0,,,,1_con_singledot_image_31.png,31,640.6138304100001,640.8776293900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,64,9,1161,17,,,,6_con_circum_image_18.png,18,641.0472139000001,641.29724959,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,64,10,1162,5,,,,6_con_singledot_image_31.png,31,641.44726011,641.6972599900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,64,11,1163,7,,,,2_con_totaldot_image_59.png,59,641.8638905,642.1139252900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,64,12,1164,16,,,,5_con_circum_image_28.png,28,642.2805422000001,642.5345035900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,64,13,1165,3,,,,4_con_singledot_image_37.png,37,642.6939974000002,642.9440122900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,64,14,1166,12,,,,1_con_circum_image_57.png,57,643.1106078,643.36072669,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,64,15,1167,9,,,,4_con_totaldot_image_2.png,2,643.5106619100001,643.7608559900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,64,16,1168,11,,,,6_con_totaldot_image_65.png,65,643.9273302000001,644.17758419,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,64,17,1169,8,,,,3_con_totaldot_image_62.png,62,644.3441537000001,644.59410369,2.wav,644.6949671,6.mp4,644.6949671,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,65,0,1170,13,,,,2_con_circum_image_43.png,43,646.6035161799999,646.8606525900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,65,1,1171,16,,,,5_con_circum_image_65.png,65,647.0273353,647.27755309,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,65,2,1172,7,,,,2_con_totaldot_image_60.png,60,647.4441682000001,647.6941042900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,65,3,1173,11,,,,6_con_totaldot_image_41.png,41,647.8607015,648.11079979,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,65,4,1174,8,,,,3_con_totaldot_image_43.png,43,648.2774008000001,648.53080509,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,65,5,1175,9,,,,4_con_totaldot_image_50.png,50,648.6944017000001,648.94747279,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,65,6,1176,3,,,,4_con_singledot_image_34.png,34,649.1108614,649.36130629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,65,7,1177,12,,,,1_con_circum_image_32.png,32,649.5272289000002,649.77736079,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,65,8,1178,17,,,,6_con_circum_image_57.png,57,649.92731831,650.1773472900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,65,9,1179,6,,,,1_con_totaldot_image_47.png,47,650.3439752000002,650.59398759,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,65,10,1180,1,,,,2_con_singledot_image_53.png,53,650.7606067000002,651.01082059,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,65,11,1181,10,,,,5_con_totaldot_image_10.png,10,651.1774930000001,651.42738769,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,65,12,1182,15,,,,4_con_circum_image_40.png,40,651.5940171,651.8440636900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,65,13,1183,0,,,,1_con_singledot_image_39.png,39,652.0106880000001,652.26389549,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,65,14,1184,5,,,,6_con_singledot_image_63.png,63,652.4305550000001,652.68054169,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,65,15,1185,2,,,,3_con_singledot_image_50.png,50,652.8471784000001,653.09728439,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,65,16,1186,4,,,,5_con_singledot_image_23.png,23,653.2638637,653.5139796900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,65,17,1187,14,,,,3_con_circum_image_52.png,52,653.6805803,653.95056949,4.wav,654.0513084000002,11.mp4,654.0513084000002,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,66,0,1188,0,,,,1_con_singledot_image_70.png,70,655.9703510799999,656.2274067900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,66,1,1189,17,,,,6_con_circum_image_4.png,4,656.3939903,656.6441921900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,66,2,1190,4,,,,5_con_singledot_image_32.png,32,656.8106775000001,657.0609325900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,66,3,1191,13,,,,2_con_circum_image_70.png,70,657.2304899000001,657.4972250900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,66,4,1192,1,,,,2_con_singledot_image_44.png,44,657.6638250000001,657.9138754900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,66,5,1193,6,,,,1_con_totaldot_image_56.png,56,658.0775362000002,658.3304882900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,66,6,1194,2,,,,3_con_singledot_image_70.png,70,658.4970922,658.7472545900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,66,7,1195,7,,,,2_con_totaldot_image_65.png,65,658.9137965,659.16397199,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,66,8,1196,3,,,,4_con_singledot_image_53.png,53,659.3275232000001,659.57756779,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,66,9,1197,11,,,,6_con_totaldot_image_69.png,69,659.7470870000002,659.99715119,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,66,10,1198,10,,,,5_con_totaldot_image_46.png,46,660.1606748000002,660.41381029,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,66,11,1199,16,,,,5_con_circum_image_17.png,17,660.5804793,660.84397579,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,66,12,1200,9,,,,4_con_totaldot_image_31.png,31,661.0105956,661.2605681900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,66,13,1201,12,,,,1_con_circum_image_67.png,67,661.4271946000001,661.67723859,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,66,14,1202,8,,,,3_con_totaldot_image_23.png,23,661.8438382000002,662.0939401900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,66,15,1203,15,,,,4_con_circum_image_43.png,43,662.2607231000002,662.51064459,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,66,16,1204,14,,,,3_con_circum_image_45.png,45,662.6772266,662.9275104900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,66,17,1205,5,,,,6_con_singledot_image_25.png,25,663.0940126,663.3473922900001,2.wav,663.4449419,6.mp4,663.4449419,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,67,0,1206,10,,,,5_con_totaldot_image_49.png,49,665.37289028,665.6272959900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,67,1,1207,8,,,,3_con_totaldot_image_41.png,41,665.7939178000001,666.0438867900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,67,2,1208,15,,,,4_con_circum_image_24.png,24,666.2105096,666.46070589,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,67,3,1209,17,,,,6_con_circum_image_23.png,23,666.6272726000002,666.8773039900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,67,4,1210,2,,,,3_con_singledot_image_65.png,65,667.0439002,667.2971407900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,67,5,1211,1,,,,2_con_singledot_image_47.png,47,667.4637289,667.73049809,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,67,6,1212,7,,,,2_con_totaldot_image_66.png,66,667.8805306100002,668.1304275900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,67,7,1213,16,,,,5_con_circum_image_3.png,3,668.2971724000001,668.5638999900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,67,8,1214,14,,,,3_con_circum_image_39.png,39,668.74405009,668.9970585899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,67,9,1215,9,,,,4_con_totaldot_image_32.png,32,669.1637966000001,669.41371229,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,67,10,1216,3,,,,4_con_singledot_image_31.png,31,669.5803371000002,669.83045759,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,67,11,1217,12,,,,1_con_circum_image_34.png,34,669.9941602000001,670.24702949,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,67,12,1218,4,,,,5_con_singledot_image_65.png,65,670.4136936,670.68037139,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,67,13,1219,6,,,,1_con_totaldot_image_55.png,55,670.8470872,671.09710209,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,67,14,1220,13,,,,2_con_circum_image_33.png,33,671.2607882,671.51381699,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,67,15,1221,11,,,,6_con_totaldot_image_16.png,16,671.680392,671.9304262900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,67,16,1222,0,,,,1_con_singledot_image_9.png,9,672.08039761,672.33053229,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,67,17,1223,5,,,,6_con_singledot_image_14.png,14,672.4971771,672.7471321900001,3.wav,672.8474215000001,12.mp4,672.8474215000001,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,68,0,1224,8,,,,3_con_totaldot_image_29.png,29,674.7655123799999,675.0274313900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,68,1,1225,0,,,,1_con_singledot_image_24.png,24,675.1941251000001,675.4438958900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,68,2,1226,2,,,,3_con_singledot_image_49.png,49,675.6107218000002,675.86059799,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,68,3,1227,17,,,,6_con_circum_image_61.png,61,676.0272266000002,676.27733469,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,68,4,1228,12,,,,1_con_circum_image_16.png,16,676.4439227,676.69428089,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,68,5,1229,4,,,,5_con_singledot_image_42.png,42,676.8638802,677.1140352900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,68,6,1230,1,,,,2_con_singledot_image_51.png,51,677.2805212000001,677.54382679,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,68,7,1231,14,,,,3_con_circum_image_33.png,33,677.7104943000002,677.96068899,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,68,8,1232,15,,,,4_con_circum_image_69.png,69,678.1271759000001,678.3773180900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,68,9,1233,6,,,,1_con_totaldot_image_45.png,45,678.5437870000001,678.79385629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,68,10,1234,9,,,,4_con_totaldot_image_51.png,51,678.9604335000001,679.21070049,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,68,11,1235,3,,,,4_con_singledot_image_20.png,20,679.3771137000001,679.62727729,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,68,12,1236,5,,,,6_con_singledot_image_27.png,27,679.7939103000001,680.04729029,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,68,13,1237,16,,,,5_con_circum_image_43.png,43,680.19721651,680.4637961900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,68,14,1238,11,,,,6_con_totaldot_image_19.png,19,680.6304438000002,680.89425879,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,68,15,1239,7,,,,2_con_totaldot_image_48.png,48,681.0637647000001,681.3138306900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,68,16,1240,10,,,,5_con_totaldot_image_12.png,12,681.4777566,681.73043569,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,68,17,1241,13,,,,2_con_circum_image_37.png,37,681.8970410000002,682.14709689,3.wav,682.2444435,14.mp4,682.2444435,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,69,0,1242,13,,,,2_con_circum_image_22.png,22,684.1630431799998,684.4272011900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,69,1,1243,4,,,,5_con_singledot_image_61.png,61,684.5938120000001,684.8440796900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,69,2,1244,17,,,,6_con_circum_image_14.png,14,685.0105453000001,685.2605398900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,69,3,1245,5,,,,6_con_singledot_image_48.png,48,685.4271788000001,685.67754499,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,69,4,1246,7,,,,2_con_totaldot_image_51.png,51,685.8471522,686.0971122900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,69,5,1247,0,,,,1_con_singledot_image_2.png,2,686.2639494,686.51715389,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,69,6,1248,12,,,,1_con_circum_image_25.png,25,686.6838374000001,686.9438101900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,69,7,1249,9,,,,4_con_totaldot_image_38.png,38,687.1104111000002,687.3606863900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,69,8,1250,10,,,,5_con_totaldot_image_9.png,9,687.5270529000002,687.7771061900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,69,9,1251,6,,,,1_con_totaldot_image_53.png,53,687.96038869,688.2104870900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,69,10,1252,16,,,,5_con_circum_image_63.png,63,688.3770827000001,688.62724629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,69,11,1253,3,,,,4_con_singledot_image_47.png,47,688.7772277100001,689.02728629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,69,12,1254,15,,,,4_con_circum_image_26.png,26,689.193857,689.44713509,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,69,13,1255,14,,,,3_con_circum_image_61.png,61,689.6137088,689.86378149,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,69,14,1256,2,,,,3_con_singledot_image_27.png,27,690.0274218000002,690.2804771899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,69,15,1257,11,,,,6_con_totaldot_image_64.png,64,690.4471308000002,690.6972149900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,69,16,1258,1,,,,2_con_singledot_image_64.png,64,690.8607755,691.1108194900002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,69,17,1259,8,,,,3_con_totaldot_image_9.png,9,691.2804707,691.53047559,5.wav,691.6283864,6.mp4,691.6283864,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
